Timestamp,Category,Viewers,Tags,Image_URL
2025-02-23 16:58:44,Just Chatting,564000,IRL,https://static-cdn.jtvnw.net/ttv-boxart/509658-285x380.jpg
2025-02-23 16:58:45,Counter-Strike,314000,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/32399-285x380.jpg
2025-02-23 16:58:45,League of Legends,208000,"RPG, Strategy, MOBA",https://static-cdn.jtvnw.net/ttv-boxart/21779-285x380.jpg
2025-02-23 16:58:45,Dota 2,180000,"Strategy, MOBA, Action",https://static-cdn.jtvnw.net/ttv-boxart/29595-285x380.jpg
2025-02-23 16:58:45,Grand Theft Auto V,163000,"FPS, Shooter",https://static-cdn.jtvnw.net/ttv-boxart/32982_IGDB-285x380.jpg
2025-02-23 16:58:45,VALORANT,109000,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/516575-285x380.jpg
2025-02-23 16:58:45,Rocket League,93400,Driving/Racing Game,https://static-cdn.jtvnw.net/ttv-boxart/30921-285x380.jpg
2025-02-23 16:58:45,Fortnite,80700,"Shooter, RPG, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/33214-285x380.jpg
2025-02-23 16:58:45,Marvel Rivals,63600,"Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/1264310518_IGDB-285x380.jpg
2025-02-23 16:58:46,World of Warcraft,63300,"RPG, Adventure Game",https://static-cdn.jtvnw.net/ttv-boxart/18122-285x380.jpg
2025-02-23 16:58:46,Kings League,58300,No Tags,https://static-cdn.jtvnw.net/ttv-boxart/1863222988-285x380.jpg
2025-02-23 16:58:46,Minecraft,53500,"Simulation, Adventure Game",https://static-cdn.jtvnw.net/ttv-boxart/27471_IGDB-285x380.jpg
2025-02-23 16:58:46,World of Tanks,43900,"FPS, Shooter, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/27546-285x380.jpg
2025-02-23 16:58:46,Overwatch 2,44200,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/515025-285x380.jpg
2025-02-23 16:58:46,Path of Exile,37500,"RPG, Action",https://static-cdn.jtvnw.net/ttv-boxart/29307_IGDB-285x380.jpg
2025-02-23 16:58:46,PUBG: BATTLEGROUNDS,32200,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/493057-285x380.jpg
2025-02-23 16:58:46,Apex Legends,31500,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/511224-285x380.jpg
2025-02-23 16:58:47,Mecha BREAK,31200,"Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/723461364_IGDB-285x380.jpg
2025-02-23 16:58:47,Kingdom Come: Deliverance II,28900,"RPG, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/344035090_IGDB-285x380.jpg
2025-02-23 16:58:47,Special Events,27500,IRL,https://static-cdn.jtvnw.net/ttv-boxart/509663-285x380.jpg
2025-02-23 16:58:47,Teamfight Tactics,26500,"Strategy, Card & Board Game",https://static-cdn.jtvnw.net/ttv-boxart/513143-285x380.jpg
2025-02-23 16:58:47,Call of Duty: Warzone,23700,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/512710-285x380.jpg
2025-02-23 16:58:47,EA Sports FC 25,22100,"Simulation, Sports Game",https://static-cdn.jtvnw.net/ttv-boxart/2011938005_IGDB-285x380.jpg
2025-02-23 16:58:47,Sports,21200,IRL,https://static-cdn.jtvnw.net/ttv-boxart/518203-285x380.jpg
2025-02-23 16:58:48,Dead by Daylight,20300,"Strategy, Action, Horror",https://static-cdn.jtvnw.net/ttv-boxart/491487-285x380.jpg
2025-02-23 16:58:48,IRL,20000,IRL,https://static-cdn.jtvnw.net/ttv-boxart/509672-285x380.jpg
2025-02-23 16:58:48,ELDEN RING,19300,"RPG, Adventure Game",https://static-cdn.jtvnw.net/ttv-boxart/512953_IGDB-285x380.jpg
2025-02-23 16:58:48,TEKKEN 8,17100,"Fighting, Action, Arcade",https://static-cdn.jtvnw.net/ttv-boxart/538054672_IGDB-285x380.jpg
2025-02-23 16:58:48,Hearthstone,16900,"Strategy, Card & Board Game",https://static-cdn.jtvnw.net/ttv-boxart/138585-285x380.jpg
2025-02-23 16:58:48,Barotrauma,16800,"Simulation, Strategy",https://static-cdn.jtvnw.net/ttv-boxart/496735_IGDB-285x380.jpg
2025-02-24 10:55:34,Just Chatting,192000,IRL,https://static-cdn.jtvnw.net/ttv-boxart/509658-285x380.jpg
2025-02-24 10:55:35,VALORANT,177000,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/516575-285x380.jpg
2025-02-24 10:55:35,Dota 2,106000,"Strategy, MOBA, Action",https://static-cdn.jtvnw.net/ttv-boxart/29595-285x380.jpg
2025-02-24 10:55:35,League of Legends,81300,"RPG, Strategy, MOBA",https://static-cdn.jtvnw.net/ttv-boxart/21779-285x380.jpg
2025-02-24 10:55:35,Teamfight Tactics,65200,"Strategy, Card & Board Game",https://static-cdn.jtvnw.net/ttv-boxart/513143-285x380.jpg
2025-02-24 10:55:35,Overwatch 2,60700,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/515025-285x380.jpg
2025-02-24 10:55:35,I'm Only Sleeping,49600,Point and Click,https://static-cdn.jtvnw.net/ttv-boxart/498592_IGDB-285x380.jpg
2025-02-24 10:55:36,Counter-Strike,39500,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/32399-285x380.jpg
2025-02-24 10:55:36,Grand Theft Auto V,39500,"FPS, Shooter",https://static-cdn.jtvnw.net/ttv-boxart/32982_IGDB-285x380.jpg
2025-02-24 10:55:36,Apex Legends,28900,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/511224-285x380.jpg
2025-02-24 10:55:36,Marvel Rivals,28000,"Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/1264310518_IGDB-285x380.jpg
2025-02-24 10:55:36,Fortnite,27600,"Shooter, RPG, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/33214-285x380.jpg
2025-02-24 10:55:36,World of Warcraft,26500,"RPG, Adventure Game",https://static-cdn.jtvnw.net/ttv-boxart/18122-285x380.jpg
2025-02-24 10:55:36,One Piece: Bounty Rush,19800,No Tags,https://static-cdn.jtvnw.net/ttv-boxart/344321433_IGDB-285x380.jpg
2025-02-24 10:55:36,Escape from Tarkov,19700,"FPS, Shooter, RPG",https://static-cdn.jtvnw.net/ttv-boxart/491931_IGDB-285x380.jpg
2025-02-24 10:55:36,Path of Exile,19000,"RPG, Action",https://static-cdn.jtvnw.net/ttv-boxart/29307_IGDB-285x380.jpg
2025-02-24 10:55:37,Call of Duty: Warzone,18700,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/512710-285x380.jpg
2025-02-24 10:55:37,Minecraft,17100,"Simulation, Adventure Game",https://static-cdn.jtvnw.net/ttv-boxart/27471_IGDB-285x380.jpg
2025-02-24 10:55:37,Hearthstone,16300,"Strategy, Card & Board Game",https://static-cdn.jtvnw.net/ttv-boxart/138585-285x380.jpg
2025-02-24 10:55:37,EA Sports FC 25,14000,"Simulation, Sports Game",https://static-cdn.jtvnw.net/ttv-boxart/2011938005_IGDB-285x380.jpg
2025-02-24 10:55:37,IRL,12800,IRL,https://static-cdn.jtvnw.net/ttv-boxart/509672-285x380.jpg
2025-02-24 10:55:37,Sports,11600,IRL,https://static-cdn.jtvnw.net/ttv-boxart/518203-285x380.jpg
2025-02-24 10:55:37,Mecha BREAK,11000,"Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/723461364_IGDB-285x380.jpg
2025-02-24 10:55:37,Kingdom Come: Deliverance II,10900,"RPG, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/344035090_IGDB-285x380.jpg
2025-02-24 10:55:37,PUBG: BATTLEGROUNDS,10800,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/493057-285x380.jpg
2025-02-24 10:55:38,Dead by Daylight,10700,"Strategy, Action, Horror",https://static-cdn.jtvnw.net/ttv-boxart/491487-285x380.jpg
2025-02-24 10:55:38,Getting Over It with Bennett Foddy,10300,"Platformer, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/499463_IGDB-285x380.jpg
2025-02-24 10:55:38,Mining Mechs,9700,"Platformer, Puzzle",https://static-cdn.jtvnw.net/ttv-boxart/45326926_IGDB-285x380.jpg
2025-02-24 10:55:38,Always On,9600,No Tags,https://static-cdn.jtvnw.net/ttv-boxart/499973-285x380.jpg
2025-02-24 10:55:38,Delta Force,9500,"FPS, Shooter, MMO",https://static-cdn.jtvnw.net/ttv-boxart/1282866981_IGDB-285x380.jpg
2025-02-24 10:59:07,Just Chatting,195000,IRL,https://static-cdn.jtvnw.net/ttv-boxart/509658-285x380.jpg
2025-02-24 10:59:07,VALORANT,183000,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/516575-285x380.jpg
2025-02-24 10:59:07,Dota 2,87100,"Strategy, MOBA, Action",https://static-cdn.jtvnw.net/ttv-boxart/29595-285x380.jpg
2025-02-24 10:59:07,League of Legends,82900,"RPG, Strategy, MOBA",https://static-cdn.jtvnw.net/ttv-boxart/21779-285x380.jpg
2025-02-24 10:59:08,Teamfight Tactics,65200,"Strategy, Card & Board Game",https://static-cdn.jtvnw.net/ttv-boxart/513143-285x380.jpg
2025-02-24 10:59:08,Overwatch 2,61100,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/515025-285x380.jpg
2025-02-24 10:59:08,I'm Only Sleeping,49100,Point and Click,https://static-cdn.jtvnw.net/ttv-boxart/498592_IGDB-285x380.jpg
2025-02-24 10:59:08,Grand Theft Auto V,40000,"FPS, Shooter",https://static-cdn.jtvnw.net/ttv-boxart/32982_IGDB-285x380.jpg
2025-02-24 10:59:08,Counter-Strike,39600,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/32399-285x380.jpg
2025-02-24 10:59:08,Apex Legends,29100,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/511224-285x380.jpg
2025-02-24 10:59:08,Marvel Rivals,28300,"Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/1264310518_IGDB-285x380.jpg
2025-02-24 10:59:08,Fortnite,28100,"Shooter, RPG, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/33214-285x380.jpg
2025-02-24 10:59:08,World of Warcraft,27200,"RPG, Adventure Game",https://static-cdn.jtvnw.net/ttv-boxart/18122-285x380.jpg
2025-02-24 10:59:08,Escape from Tarkov,19900,"FPS, Shooter, RPG",https://static-cdn.jtvnw.net/ttv-boxart/491931_IGDB-285x380.jpg
2025-02-24 10:59:09,One Piece: Bounty Rush,19700,No Tags,https://static-cdn.jtvnw.net/ttv-boxart/344321433_IGDB-285x380.jpg
2025-02-24 10:59:09,Path of Exile,19000,"RPG, Action",https://static-cdn.jtvnw.net/ttv-boxart/29307_IGDB-285x380.jpg
2025-02-24 10:59:09,Call of Duty: Warzone,18700,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/512710-285x380.jpg
2025-02-24 10:59:09,Minecraft,17300,"Simulation, Adventure Game",https://static-cdn.jtvnw.net/ttv-boxart/27471_IGDB-285x380.jpg
2025-02-24 10:59:09,Hearthstone,15700,"Strategy, Card & Board Game",https://static-cdn.jtvnw.net/ttv-boxart/138585-285x380.jpg
2025-02-24 10:59:09,EA Sports FC 25,14100,"Simulation, Sports Game",https://static-cdn.jtvnw.net/ttv-boxart/2011938005_IGDB-285x380.jpg
2025-02-24 10:59:09,IRL,12700,IRL,https://static-cdn.jtvnw.net/ttv-boxart/509672-285x380.jpg
2025-02-24 10:59:09,Sports,11700,IRL,https://static-cdn.jtvnw.net/ttv-boxart/518203-285x380.jpg
2025-02-24 10:59:09,PUBG: BATTLEGROUNDS,11200,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/493057-285x380.jpg
2025-02-24 10:59:09,Mecha BREAK,11100,"Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/723461364_IGDB-285x380.jpg
2025-02-24 10:59:10,Kingdom Come: Deliverance II,10900,"RPG, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/344035090_IGDB-285x380.jpg
2025-02-24 10:59:10,Dead by Daylight,10900,"Strategy, Action, Horror",https://static-cdn.jtvnw.net/ttv-boxart/491487-285x380.jpg
2025-02-24 10:59:10,Getting Over It with Bennett Foddy,10300,"Platformer, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/499463_IGDB-285x380.jpg
2025-02-24 10:59:10,Mining Mechs,9900,"Platformer, Puzzle",https://static-cdn.jtvnw.net/ttv-boxart/45326926_IGDB-285x380.jpg
2025-02-24 10:59:10,Art,9500,"Creative, IRL",https://static-cdn.jtvnw.net/ttv-boxart/509660-285x380.jpg
2025-02-24 10:59:10,Always On,9600,No Tags,https://static-cdn.jtvnw.net/ttv-boxart/499973-285x380.jpg
2025-02-24 11:03:46,Just Chatting,193000,IRL,https://static-cdn.jtvnw.net/ttv-boxart/509658-285x380.jpg
2025-02-24 11:03:46,VALORANT,164000,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/516575-285x380.jpg
2025-02-24 11:03:46,Dota 2,89900,"Strategy, MOBA, Action",https://static-cdn.jtvnw.net/ttv-boxart/29595-285x380.jpg
2025-02-24 11:03:46,League of Legends,87700,"RPG, Strategy, MOBA",https://static-cdn.jtvnw.net/ttv-boxart/21779-285x380.jpg
2025-02-24 11:03:46,Teamfight Tactics,66000,"Strategy, Card & Board Game",https://static-cdn.jtvnw.net/ttv-boxart/513143-285x380.jpg
2025-02-24 11:03:46,Overwatch 2,63300,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/515025-285x380.jpg
2025-02-24 11:03:46,I'm Only Sleeping,48700,Point and Click,https://static-cdn.jtvnw.net/ttv-boxart/498592_IGDB-285x380.jpg
2025-02-24 11:03:47,Counter-Strike,39200,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/32399-285x380.jpg
2025-02-24 11:03:47,Grand Theft Auto V,38200,"FPS, Shooter",https://static-cdn.jtvnw.net/ttv-boxart/32982_IGDB-285x380.jpg
2025-02-24 11:03:47,Apex Legends,29700,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/511224-285x380.jpg
2025-02-24 11:03:47,World of Warcraft,27500,"RPG, Adventure Game",https://static-cdn.jtvnw.net/ttv-boxart/18122-285x380.jpg
2025-02-24 11:03:47,Marvel Rivals,26500,"Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/1264310518_IGDB-285x380.jpg
2025-02-24 11:03:47,Fortnite,27000,"Shooter, RPG, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/33214-285x380.jpg
2025-02-24 11:03:47,One Piece: Bounty Rush,20300,No Tags,https://static-cdn.jtvnw.net/ttv-boxart/344321433_IGDB-285x380.jpg
2025-02-24 11:03:47,Path of Exile,19300,"RPG, Action",https://static-cdn.jtvnw.net/ttv-boxart/29307_IGDB-285x380.jpg
2025-02-24 11:03:47,Escape from Tarkov,19200,"FPS, Shooter, RPG",https://static-cdn.jtvnw.net/ttv-boxart/491931_IGDB-285x380.jpg
2025-02-24 11:03:48,Call of Duty: Warzone,18600,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/512710-285x380.jpg
2025-02-24 11:03:48,Hearthstone,15800,"Strategy, Card & Board Game",https://static-cdn.jtvnw.net/ttv-boxart/138585-285x380.jpg
2025-02-24 11:03:48,Minecraft,15600,"Simulation, Adventure Game",https://static-cdn.jtvnw.net/ttv-boxart/27471_IGDB-285x380.jpg
2025-02-24 11:03:48,EA Sports FC 25,14100,"Simulation, Sports Game",https://static-cdn.jtvnw.net/ttv-boxart/2011938005_IGDB-285x380.jpg
2025-02-24 11:03:48,Sports,13500,IRL,https://static-cdn.jtvnw.net/ttv-boxart/518203-285x380.jpg
2025-02-24 11:03:48,IRL,12500,IRL,https://static-cdn.jtvnw.net/ttv-boxart/509672-285x380.jpg
2025-02-24 11:03:48,PUBG: BATTLEGROUNDS,12000,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/493057-285x380.jpg
2025-02-24 11:03:48,Mecha BREAK,11400,"Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/723461364_IGDB-285x380.jpg
2025-02-24 11:03:48,Dead by Daylight,10700,"Strategy, Action, Horror",https://static-cdn.jtvnw.net/ttv-boxart/491487-285x380.jpg
2025-02-24 11:03:49,Rocket League,11000,Driving/Racing Game,https://static-cdn.jtvnw.net/ttv-boxart/30921-285x380.jpg
2025-02-24 11:03:49,Getting Over It with Bennett Foddy,10600,"Platformer, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/499463_IGDB-285x380.jpg
2025-02-24 11:03:49,Mining Mechs,10300,"Platformer, Puzzle",https://static-cdn.jtvnw.net/ttv-boxart/45326926_IGDB-285x380.jpg
2025-02-24 11:03:49,Always On,9500,No Tags,https://static-cdn.jtvnw.net/ttv-boxart/499973-285x380.jpg
2025-02-24 11:03:49,Art,9500,"Creative, IRL",https://static-cdn.jtvnw.net/ttv-boxart/509660-285x380.jpg
2025-02-24 11:15:18,Just Chatting,201000,IRL,https://static-cdn.jtvnw.net/ttv-boxart/509658-285x380.jpg
2025-02-24 11:15:18,VALORANT,174000,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/516575-285x380.jpg
2025-02-24 11:15:18,Dota 2,97500,"Strategy, MOBA, Action",https://static-cdn.jtvnw.net/ttv-boxart/29595-285x380.jpg
2025-02-24 11:15:18,League of Legends,84700,"RPG, Strategy, MOBA",https://static-cdn.jtvnw.net/ttv-boxart/21779-285x380.jpg
2025-02-24 11:15:18,Overwatch 2,64400,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/515025-285x380.jpg
2025-02-24 11:15:18,Teamfight Tactics,62000,"Strategy, Card & Board Game",https://static-cdn.jtvnw.net/ttv-boxart/513143-285x380.jpg
2025-02-24 11:15:18,I'm Only Sleeping,45900,Point and Click,https://static-cdn.jtvnw.net/ttv-boxart/498592_IGDB-285x380.jpg
2025-02-24 11:15:18,Counter-Strike,44600,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/32399-285x380.jpg
2025-02-24 11:15:19,Grand Theft Auto V,40200,"FPS, Shooter",https://static-cdn.jtvnw.net/ttv-boxart/32982_IGDB-285x380.jpg
2025-02-24 11:15:19,Apex Legends,29600,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/511224-285x380.jpg
2025-02-24 11:15:19,World of Warcraft,28400,"RPG, Adventure Game",https://static-cdn.jtvnw.net/ttv-boxart/18122-285x380.jpg
2025-02-24 11:15:19,Marvel Rivals,27600,"Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/1264310518_IGDB-285x380.jpg
2025-02-24 11:15:19,Fortnite,27400,"Shooter, RPG, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/33214-285x380.jpg
2025-02-24 11:15:19,Call of Duty: Warzone,20500,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/512710-285x380.jpg
2025-02-24 11:15:19,One Piece: Bounty Rush,19900,No Tags,https://static-cdn.jtvnw.net/ttv-boxart/344321433_IGDB-285x380.jpg
2025-02-24 11:15:19,Escape from Tarkov,19600,"FPS, Shooter, RPG",https://static-cdn.jtvnw.net/ttv-boxart/491931_IGDB-285x380.jpg
2025-02-24 11:15:19,Path of Exile,19200,"RPG, Action",https://static-cdn.jtvnw.net/ttv-boxart/29307_IGDB-285x380.jpg
2025-02-24 11:15:20,Hearthstone,17200,"Strategy, Card & Board Game",https://static-cdn.jtvnw.net/ttv-boxart/138585-285x380.jpg
2025-02-24 11:15:20,Sports,15300,IRL,https://static-cdn.jtvnw.net/ttv-boxart/518203-285x380.jpg
2025-02-24 11:15:20,Minecraft,15300,"Simulation, Adventure Game",https://static-cdn.jtvnw.net/ttv-boxart/27471_IGDB-285x380.jpg
2025-02-24 11:15:20,EA Sports FC 25,13800,"Simulation, Sports Game",https://static-cdn.jtvnw.net/ttv-boxart/2011938005_IGDB-285x380.jpg
2025-02-24 11:15:20,PUBG: BATTLEGROUNDS,13100,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/493057-285x380.jpg
2025-02-24 11:15:20,IRL,13000,IRL,https://static-cdn.jtvnw.net/ttv-boxart/509672-285x380.jpg
2025-02-24 11:15:20,Dead by Daylight,11000,"Strategy, Action, Horror",https://static-cdn.jtvnw.net/ttv-boxart/491487-285x380.jpg
2025-02-24 11:15:20,Mecha BREAK,10600,"Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/723461364_IGDB-285x380.jpg
2025-02-24 11:15:20,Getting Over It with Bennett Foddy,10300,"Platformer, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/499463_IGDB-285x380.jpg
2025-02-24 11:15:21,Mining Mechs,10100,"Platformer, Puzzle",https://static-cdn.jtvnw.net/ttv-boxart/45326926_IGDB-285x380.jpg
2025-02-24 11:15:21,Always On,9900,No Tags,https://static-cdn.jtvnw.net/ttv-boxart/499973-285x380.jpg
2025-02-24 11:15:21,Rocket League,9900,Driving/Racing Game,https://static-cdn.jtvnw.net/ttv-boxart/30921-285x380.jpg
2025-02-24 11:15:21,Delta Force,9700,"FPS, Shooter, MMO",https://static-cdn.jtvnw.net/ttv-boxart/1282866981_IGDB-285x380.jpg
2025-02-24 11:24:22,Just Chatting,206000,IRL,https://static-cdn.jtvnw.net/ttv-boxart/509658-285x380.jpg
2025-02-24 11:24:22,VALORANT,184000,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/516575-285x380.jpg
2025-02-24 11:24:23,Dota 2,107000,"Strategy, MOBA, Action",https://static-cdn.jtvnw.net/ttv-boxart/29595-285x380.jpg
2025-02-24 11:24:23,League of Legends,86200,"RPG, Strategy, MOBA",https://static-cdn.jtvnw.net/ttv-boxart/21779-285x380.jpg
2025-02-24 11:24:23,Overwatch 2,67200,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/515025-285x380.jpg
2025-02-24 11:24:23,Teamfight Tactics,62100,"Strategy, Card & Board Game",https://static-cdn.jtvnw.net/ttv-boxart/513143-285x380.jpg
2025-02-24 11:24:23,Counter-Strike,46700,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/32399-285x380.jpg
2025-02-24 11:24:23,I'm Only Sleeping,44400,Point and Click,https://static-cdn.jtvnw.net/ttv-boxart/498592_IGDB-285x380.jpg
2025-02-24 11:24:23,Grand Theft Auto V,39400,"FPS, Shooter",https://static-cdn.jtvnw.net/ttv-boxart/32982_IGDB-285x380.jpg
2025-02-24 11:24:23,Apex Legends,30200,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/511224-285x380.jpg
2025-02-24 11:24:23,World of Warcraft,29000,"RPG, Adventure Game",https://static-cdn.jtvnw.net/ttv-boxart/18122-285x380.jpg
2025-02-24 11:24:24,Fortnite,28600,"Shooter, RPG, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/33214-285x380.jpg
2025-02-24 11:24:24,Marvel Rivals,27600,"Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/1264310518_IGDB-285x380.jpg
2025-02-24 11:24:24,Call of Duty: Warzone,20200,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/512710-285x380.jpg
2025-02-24 11:24:24,Escape from Tarkov,20200,"FPS, Shooter, RPG",https://static-cdn.jtvnw.net/ttv-boxart/491931_IGDB-285x380.jpg
2025-02-24 11:24:24,One Piece: Bounty Rush,20000,No Tags,https://static-cdn.jtvnw.net/ttv-boxart/344321433_IGDB-285x380.jpg
2025-02-24 11:24:24,Path of Exile,19300,"RPG, Action",https://static-cdn.jtvnw.net/ttv-boxart/29307_IGDB-285x380.jpg
2025-02-24 11:24:24,Hearthstone,18000,"Strategy, Card & Board Game",https://static-cdn.jtvnw.net/ttv-boxart/138585-285x380.jpg
2025-02-24 11:24:24,PUBG: BATTLEGROUNDS,16000,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/493057-285x380.jpg
2025-02-24 11:24:24,Sports,16200,IRL,https://static-cdn.jtvnw.net/ttv-boxart/518203-285x380.jpg
2025-02-24 11:24:24,Minecraft,15500,"Simulation, Adventure Game",https://static-cdn.jtvnw.net/ttv-boxart/27471_IGDB-285x380.jpg
2025-02-24 11:24:25,EA Sports FC 25,13800,"Simulation, Sports Game",https://static-cdn.jtvnw.net/ttv-boxart/2011938005_IGDB-285x380.jpg
2025-02-24 11:24:25,IRL,12800,IRL,https://static-cdn.jtvnw.net/ttv-boxart/509672-285x380.jpg
2025-02-24 11:24:25,Dead by Daylight,11100,"Strategy, Action, Horror",https://static-cdn.jtvnw.net/ttv-boxart/491487-285x380.jpg
2025-02-24 11:24:25,Mecha BREAK,10800,"Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/723461364_IGDB-285x380.jpg
2025-02-24 11:24:25,Mining Mechs,10100,"Platformer, Puzzle",https://static-cdn.jtvnw.net/ttv-boxart/45326926_IGDB-285x380.jpg
2025-02-24 11:24:25,Always On,9700,No Tags,https://static-cdn.jtvnw.net/ttv-boxart/499973-285x380.jpg
2025-02-24 11:24:25,Delta Force,9700,"FPS, Shooter, MMO",https://static-cdn.jtvnw.net/ttv-boxart/1282866981_IGDB-285x380.jpg
2025-02-24 11:24:25,Getting Over It with Bennett Foddy,9700,"Platformer, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/499463_IGDB-285x380.jpg
2025-02-24 11:24:25,Rocket League,9500,Driving/Racing Game,https://static-cdn.jtvnw.net/ttv-boxart/30921-285x380.jpg
2025-02-24 11:36:30,Just Chatting,211000,IRL,https://static-cdn.jtvnw.net/ttv-boxart/509658-285x380.jpg
2025-02-24 11:36:30,VALORANT,196000,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/516575-285x380.jpg
2025-02-24 11:36:30,Dota 2,119000,"Strategy, MOBA, Action",https://static-cdn.jtvnw.net/ttv-boxart/29595-285x380.jpg
2025-02-24 11:36:30,League of Legends,91200,"RPG, Strategy, MOBA",https://static-cdn.jtvnw.net/ttv-boxart/21779-285x380.jpg
2025-02-24 11:36:30,Overwatch 2,70100,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/515025-285x380.jpg
2025-02-24 11:36:30,Teamfight Tactics,62400,"Strategy, Card & Board Game",https://static-cdn.jtvnw.net/ttv-boxart/513143-285x380.jpg
2025-02-24 11:36:30,Counter-Strike,59700,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/32399-285x380.jpg
2025-02-24 11:36:30,I'm Only Sleeping,43100,Point and Click,https://static-cdn.jtvnw.net/ttv-boxart/498592_IGDB-285x380.jpg
2025-02-24 11:36:30,Grand Theft Auto V,41600,"FPS, Shooter",https://static-cdn.jtvnw.net/ttv-boxart/32982_IGDB-285x380.jpg
2025-02-24 11:36:31,Apex Legends,30900,"FPS, Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/511224-285x380.jpg
2025-02-24 11:36:31,Fortnite,29800,"Shooter, RPG, Simulation",https://static-cdn.jtvnw.net/ttv-boxart/33214-285x380.jpg
2025-02-24 11:36:31,World of Warcraft,29600,"RPG, Adventure Game",https://static-cdn.jtvnw.net/ttv-boxart/18122-285x380.jpg
2025-02-24 11:36:31,Marvel Rivals,28500,"Shooter, Action",https://static-cdn.jtvnw.net/ttv-boxart/1264310518_IGDB-285x380.jpg
